filename	filepath	duration	accent	language	age	gender	transcript	speaker	predicttrans	wer	mos	duration2
CN31_EN_16NC31FBP_0101_2882269_2885100.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_2882269_2885100.wav	2.831	SG	EN	21.0	F	then as in he's quite okay [ah] then	SGCN31	 then as in he's so calm, okay, then.	0.5	4.180936336517334	2.8310625
CN31_EN_16NC31FBP_0101_1249464_1252398.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_1249464_1252398.wav	2.934	SG	EN	21.0	F	about ten hours of lessons [ah] one week	SGCN31	 About 10 hours of lessons ah, one week.	0.42857142857142855	3.1413042545318604	2.934
CN31_EN_16NC31FBP_0101_2934223_2936129.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_2934223_2936129.wav	1.906	SG	EN	21.0	F	so i got the whole room to myself	SGCN31	 So I got a whole room to myself.	0.25	2.525831460952759	1.906
CN31_EN_16NC31FBP_0101_2014181_2016180.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_2014181_2016180.wav	1.999	SG	EN	21.0	F	then how you go home from here	SGCN31	 Then how you go home from here?	0.14285714285714285	3.7878360748291016	1.9990625
CN31_EN_16NC31FBP_0101_2653522_2655516.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_2653522_2655516.wav	1.994	SG	EN	21.0	F	hall six [ah] good choice good choice	SGCN31	 Horse XR, good choice, good choice.	0.6666666666666666	3.6124062538146973	1.994
CN31_EN_16NC31FBP_0101_3467077_3470635.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_3467077_3470635.wav	3.558	SG	EN	21.0	F	oh you are a freethinker [ah] then	SGCN31	 Oh, you're a free thinker, huh? Then, boobies.	1.0	3.555532217025757	3.5580625
CN31_EN_16NC31FBP_0101_1616137_1619264.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_1616137_1619264.wav	3.127	SG	EN	21.0	F	[mm] hobbies [ah] i play soccer [lor]	SGCN31	 hobbies like play soccer	0.25	3.9416558742523193	3.1270625
CN31_EN_16NC31FBP_0101_1925828_1927670.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_1925828_1927670.wav	1.842	SG	EN	21.0	F	to go eat supper or anything [lah]	SGCN31	 to go eat supper or anything.	0.16666666666666666	4.006282806396484	1.842
CN31_EN_16NC31FBP_0101_2774090_2775789.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_2774090_2775789.wav	1.699	SG	EN	21.0	F	but i still quite like it [ah]	SGCN31	 But I'm still quite lucky.	0.5	3.948668956756592	1.6990625
CN31_EN_16NC31FBP_0101_105248_107118.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_105248_107118.wav	1.87	SG	EN	21.0	F	oh you're in sports sub committee	SGCN31	 Oh, you're in a spot-stop call.	0.5714285714285714	2.647264242172241	1.87
CN31_EN_16NC31FBP_0101_750576_752852.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_750576_752852.wav	2.276	SG	EN	21.0	F	really really very fun experience there	SGCN31	 Really, really very fun experience there.	0.3333333333333333	2.7562403678894043	2.2760625
CN31_EN_16NC31FBP_0101_985300_987689.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_985300_987689.wav	2.389	SG	EN	21.0	F	you only aim to pass [ah]	SGCN31	 You only aim to pass her.	0.2	2.2076501846313477	2.389
CN31_EN_16NC31FBP_0101_344352_348253.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_344352_348253.wav	3.901	SG	EN	21.0	F	bus c [ah] [huh] walk [ah]	SGCN31	 Basia Ah, what?	1.0	2.842149019241333	3.901
CN31_EN_16NC31FBP_0101_501777_504712.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_501777_504712.wav	2.935	SG	EN	21.0	F	[oh] never mind one [lah] yeah	SGCN31	 Hoh. That morning.	1.0	2.787775754928589	2.9350625
CN31_EN_16NC31FBP_0101_2339720_2342037.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_2339720_2342037.wav	2.317	SG	EN	21.0	F	but a bit difficult [ah]	SGCN31	 But a bit difficult	0.0	4.098848342895508	2.3170625
CN31_EN_16NC31FBP_0101_2512687_2514276.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_2512687_2514276.wav	1.589	SG	EN	21.0	F	that's why quite #jialat# [lah]	SGCN31	 That's not quite... Ninja...	0.6	4.173279762268066	1.589
CN31_EN_16NC31FBP_0101_2876692_2878692.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_2876692_2878692.wav	2.0	SG	EN	21.0	F	[oh] yeah cause i random	SGCN31	 Oh yeah, because I random.	1.0	3.8603243827819824	2.0
CN31_EN_16NC31FBP_0101_3118599_3120676.wav	data/selected/seame/SG/SGCN31/CN31_EN_16NC31FBP_0101_3118599_3120676.wav	2.077	SG	EN	21.0	F	where is meridian j. c.	SGCN31	 Where's Meridian GC?	0.4	3.4757072925567627	2.0770625
CN32_EN_16NC32FBQ_0101_3018796_3027133.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_3018796_3027133.wav	8.337	SG	EN	19.0	F	then when stand that time right then like nothing to do then most of the time see the handphone then like see also see so often until #sian already nothing to do on the phone	SGCN32	 Then when it's that time right, then like nothing to do, then most of the time I see the handful, then like I see also, see so often I just see it already, nothing to do on the phone.	0.4	4.619215488433838	8.3370625
CN32_EN_16NC32FBQ_0101_3348950_3357010.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_3348950_3357010.wav	8.06	SG	EN	19.0	F	is like very #chao# #geng# [lor] like like he during b. m. t. he will say oh my heart pain [lah] this thing that thing then he	SGCN32	 He's like very, very keng oh like, like he, during BMT he'll say, oh my heart pain ah, this thing that thing, then he, then he	0.56	4.401280403137207	8.06
CN32_EN_16NC32FBQ_0101_2464599_2469100.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_2464599_2469100.wav	4.501	SG	EN	19.0	F	but they didn't [leh] that's why yao-tang was not very happy [lor] and they also not very happy with yao-tang [lor]	SGCN32	 But they didn't, that's why Yeowthang was not very happy. And then they also not very happy with Yeowthang.	0.25	3.503377914428711	4.5010625
CN32_EN_16NC32FBQ_0101_2071526_2076449.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_2071526_2076449.wav	4.923	SG	EN	19.0	F	yeah but join [ah] join until join so much then feel very [wa] no time	SGCN32	 Yeah, but join, join, join so much then feel very, oh, no time.	0.5384615384615384	4.284688949584961	4.923
CN32_EN_16NC32FBQ_0101_2857196_2860390.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_2857196_2860390.wav	3.194	SG	EN	19.0	F	really do so many activities you are hardly in your room and then	SGCN32	 Really, there are so many activities you can do in your room.	0.6153846153846154	3.58831787109375	3.1940625
CN32_EN_16NC32FBQ_0101_2849028_2853554.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_2849028_2853554.wav	4.526	SG	EN	19.0	F	yeah so i stay in hall mostly go back see my roomie [lor]	SGCN32	 Yeah, so I stay in the hall, mostly go back and see my roomie.	0.4166666666666667	4.530404567718506	4.526
CN32_EN_16NC32FBQ_0101_2853987_2857196.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_2853987_2857196.wav	3.209	SG	EN	19.0	F	yeah [lor] or most of the time i hardly in my room	SGCN32	 you know almost all the time I have me in my room	0.5454545454545454	4.411439418792725	3.209
CN32_EN_16NC32FBQ_0101_1291911_1295053.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_1291911_1295053.wav	3.142	SG	EN	19.0	F	[erm] no time to do tutorial then very bad [lor]	SGCN32	 um, no time to do tutorial then very bad	0.125	2.694143772125244	3.142
CN32_EN_16NC32FBQ_0101_2637110_2638564.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_2637110_2638564.wav	1.454	SG	EN	19.0	F	[oh] can't wait for the track to be opened	SGCN32	 Oh, I can't wait for the check to open.	0.5555555555555556	2.443781614303589	1.4540625
CN32_EN_16NC32FBQ_0101_646045_649063.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_646045_649063.wav	3.018	SG	EN	19.0	F	oh i see when when did you go	SGCN32	 Oh I see. When did you go?	0.375	2.9079365730285645	3.0180625
CN32_EN_16NC32FBQ_0101_3339893_3342626.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_3339893_3342626.wav	2.733	SG	EN	19.0	F	is [erm] air base #tenga# air base	SGCN32	 It's um... Air base. Stahnaweesh.	1.0	4.08561897277832	2.7330625
CN32_EN_16NC32FBQ_0101_107008_109390.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_107008_109390.wav	2.382	SG	EN	19.0	F	[ah] i'm in sport sub comm too	SGCN32	 Ah, I'm in sports.com too.	0.7142857142857143	4.120416164398193	2.382
CN32_EN_16NC32FBQ_0101_2727860_2729629.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_2727860_2729629.wav	1.769	SG	EN	19.0	F	i said oh i got in randomly	SGCN32	 I said, oh, I got in randomly.	0.42857142857142855	4.632072925567627	1.769
CN32_EN_16NC32FBQ_0101_2469578_2471761.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_2469578_2471761.wav	2.183	SG	EN	19.0	F	a lot of misunderstandings in hall six	SGCN32	 There are a lot of misunderstandings in H6.	0.5714285714285714	4.114196300506592	2.1830625
CN32_EN_16NC32FBQ_0101_1003021_1004770.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_1003021_1004770.wav	1.749	SG	EN	19.0	F	a lot of them that's why	SGCN32	 a lot of them. That's why.	0.2857142857142857	4.464133262634277	1.749
CN32_EN_16NC32FBQ_0101_784513_786553.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_784513_786553.wav	2.04	SG	EN	19.0	F	yeah next year entering u. [ma]	SGCN32	 Yeah, next year entering you mah.	0.6	4.6994309425354	2.04
CN32_EN_16NC32FBQ_0101_78751_80932.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_78751_80932.wav	2.181	SG	EN	19.0	F	[oh] pole vaulting that's cool	SGCN32	 or pole vaulting. That's cool.	0.6	3.553532600402832	2.181
CN32_EN_16NC32FBQ_0101_2069812_2071526.wav	data/selected/seame/SG/SGCN32/CN32_EN_16NC32FBQ_0101_2069812_2071526.wav	1.714	SG	EN	19.0	F	that was the initial intention	SGCN32	 That was the initial intention.	0.2	4.291990756988525	1.7140625
CN33_EN_17NC33FBP_0101_2096224_2103541.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2096224_2103541.wav	7.317	SG	EN	23.0	F	i totally hate to perpsire since i was young until like two to three years [ah] two years one or one year plus back	SGCN33	 I totally hate to perspire since I was young until like 2 to 3 years back- ah 2 years- 1 year plus back.	0.391304347826087	3.927194595336914	7.3170625
CN33_EN_17NC33FBP_0101_3034193_3041441.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3034193_3041441.wav	7.248	SG	EN	23.0	F	[uh] yeah we eat i know we eat because we eat quite late then when we wake up it's like two plus already	SGCN33	 Uh, yeah, I know we eat watch, but because we slept quite late, then when we wake up, it's like 2 plus already.	0.43478260869565216	3.274153232574463	7.2480625
CN33_EN_17NC33FBP_0101_2111419_2114828.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2111419_2114828.wav	3.409	SG	EN	23.0	F	even like school p. e. right n. a. p. f. a. i n. a. p. f. a. i skip	SGCN33	 Even like Scooby, right? Nothing. Nothing skip.	0.8947368421052632	3.16884708404541	3.4090625
CN33_EN_17NC33FBP_0101_3336903_3341591.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3336903_3341591.wav	4.688	SG	EN	23.0	F	[eh] on the con  yeah i am the man one then my second brother is the more gentle one	SGCN33	 E! On the co- Yeah, I'm the male one, then my second brother is the more- more gentle one.	0.3888888888888889	2.3032572269439697	4.688
CN33_EN_17NC33FBP_0101_1158586_1164478.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_1158586_1164478.wav	5.892	SG	EN	23.0	F	but maybe it's because it's not very big it's like only like maybe like fifteen to  twenty stories high	SGCN33	 But maybe it's because it's not very- It's only like, maybe like 15 to 20 starry high.	0.36363636363636365	3.4629390239715576	5.892
CN33_EN_17NC33FBP_0101_3023659_3027917.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3023659_3027917.wav	4.258	SG	EN	23.0	F	then after that we rot then we eat dinner then i come back to hall to sleep	SGCN33	 Then after you rot, they will eat dinner, then come back to haunt you to sleep.	0.5882352941176471	3.3401639461517334	4.2580625
CN33_EN_17NC33FBP_0101_3531319_3536022.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3531319_3536022.wav	4.703	SG	EN	23.0	F	i know i very bad [lah] my friends also say i very bad [lah] but #bo-pian# (ppl)	SGCN33	 I know I'm very bad, my parents always say I'm very bad but... Poor Pian. Learn English for free www.engvid.com	0.8666666666666667	2.80161714553833	4.7030625
CN33_EN_17NC33FBP_0101_997725_1003583.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_997725_1003583.wav	5.858	SG	EN	23.0	F	yeah but need preparation [ma] all these i do crazy stuff before i even climbed fort canning	SGCN33	 Yeah, but I need preparation more. All this, I do crazy stuff before. I even climb for climbing.	0.5	3.2618420124053955	5.8580625
CN33_EN_17NC33FBP_0101_3490460_3493642.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3490460_3493642.wav	3.182	SG	EN	23.0	F	super sad then i cannot go and meet my guy friends for dinner for lunch	SGCN33	 super sad. Then I can go meet my guy friends for dinner, for lunch.	0.3333333333333333	4.168704032897949	3.182
CN33_EN_17NC33FBP_0101_2118659_2123645.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2118659_2123645.wav	4.986	SG	EN	23.0	F	then all my all my p. e. lesson i #geng# if not i just walk	SGCN33	 then all my all my PE lessons I gain. If not, I just walk.	0.4	4.298640251159668	4.9860625
CN33_EN_17NC33FBP_0101_3765241_3768391.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3765241_3768391.wav	3.15	SG	EN	23.0	F	[ah] then if you can enjoy with me then it would be the best what	SGCN33	 Then if you can enjoy with me together, it will be the best one.	0.21428571428571427	3.930464029312134	3.15
CN33_EN_17NC33FBP_0101_3521113_3524881.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3521113_3524881.wav	3.768	SG	EN	23.0	F	yeah [lor] but five years very long [lah] because he was very old already	SGCN33	 But 5 years is very long because he was very old already.	0.3333333333333333	2.9881911277770996	3.7680625
CN33_EN_17NC33FBP_0101_2104482_2108575.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2104482_2108575.wav	4.093	SG	EN	23.0	F	[ah] then i started to exercise it's only recent years that i started jogging	SGCN33	 then I started to exercise. It's only recent years that I started jogging.	0.14285714285714285	4.31049108505249	4.093
CN33_EN_17NC33FBP_0101_3052709_3056989.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3052709_3056989.wav	4.28	SG	EN	23.0	F	then it's like already ten plus (ppl) nothing you can do already what	SGCN33	 10 is like really 10+. Nothing you can do anymore.	0.5714285714285714	3.1565399169921875	4.28
CN33_EN_17NC33FBP_0101_2150520_2154234.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2150520_2154234.wav	3.714	SG	EN	23.0	F	yeah but didn't expect myself to come inside n. t. u. [ah]	SGCN33	 Yeah, but did I expect myself to come in so angry?	0.5	2.80664324760437	3.714
CN33_EN_17NC33FBP_0101_3638585_3642141.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3638585_3642141.wav	3.556	SG	EN	23.0	F	march [wow] that's quite long ago the year's going to end already	SGCN33	 Oh that's quite long ago. To use, click to energy.	0.6153846153846154	2.8217885494232178	3.5560625
CN33_EN_17NC33FBP_0101_2436888_2439382.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2436888_2439382.wav	2.494	SG	EN	23.0	F	yeah [lah] yeah [lah] yeah [lah] [wah] the girls are very young	SGCN33	 Yalla yalla yalla. The girls are really young.	0.625	3.299400568008423	2.4940625
CN33_EN_17NC33FBP_0101_2114828_2117412.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2114828_2117412.wav	2.584	SG	EN	23.0	F	two point four i take half an hour to walk finish	SGCN33	 2.4 I take half an hour to work finish	0.36363636363636365	2.160130500793457	2.584
CN33_EN_17NC33FBP_0101_3012865_3019838.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3012865_3019838.wav	6.973	SG	EN	23.0	F	last christmas [ah] i went to watch movie with my boyfriend	SGCN33	 That's Chris's answer. Hmmmm. I went to watch a movie with my boyfriend.	0.8	3.2536041736602783	6.973
CN33_EN_17NC33FBP_0101_3044814_3047593.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3044814_3047593.wav	2.779	SG	EN	23.0	F	then we go eat breakfast eat lunch then we watch movie	SGCN33	 Then we go eat breakfast, eat lunch, then we watch movie.	0.2727272727272727	3.4775609970092773	2.7790625
CN33_EN_17NC33FBP_0101_3803130_3806532.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3803130_3806532.wav	3.402	SG	EN	23.0	F	maybe [lah] maybe he's still young [ah] like my age only	SGCN33	 Maybe ah, maybe. He's still young, let me actually.	0.7	3.180814027786255	3.402
CN33_EN_17NC33FBP_0101_2260956_2263086.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2260956_2263086.wav	2.13	SG	EN	23.0	F	the water pressure will help to heal or something like that	SGCN33	 the water pressure will help with the hue or something like that.	0.36363636363636365	2.393592119216919	2.1300625
CN33_EN_17NC33FBP_0101_3048398_3051024.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3048398_3051024.wav	2.626	SG	EN	23.0	F	then watch movie already we walked then we go eat	SGCN33	 That was a really good walk. Very good eat.	1.0	3.987001895904541	2.6260625
CN33_EN_17NC33FBP_0101_2271135_2275363.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2271135_2275363.wav	4.228	SG	EN	23.0	F	but i think it's more te~ more straining right	SGCN33	 But I think it's more straining right? 比较水灵 比较水灵	0.4	3.6724300384521484	4.2280625
CN33_EN_17NC33FBP_0101_3205582_3208606.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3205582_3208606.wav	3.024	SG	EN	23.0	F	but it's just that the muscle is heavier [lah]	SGCN33	 but it's just that the muscle is heavier.	0.1111111111111111	4.033057689666748	3.024
CN33_EN_17NC33FBP_0101_2154234_2156427.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2154234_2156427.wav	2.193	SG	EN	23.0	F	i just apply for fun then i came in	SGCN33	 I just applied for fun, then I came in.	0.3333333333333333	1.7610433101654053	2.1930625
CN33_EN_17NC33FBP_0101_1726095_1729972.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_1726095_1729972.wav	3.877	SG	EN	23.0	F	i'm old i'm like the oldest in my group	SGCN33	 I'm old. I'm like the oldest in my group.	0.18181818181818182	2.922863483428955	3.8770625
CN33_EN_17NC33FBP_0101_320091_322889.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_320091_322889.wav	2.798	SG	EN	23.0	F	for the whole course of the study four years	SGCN33	 for the whole course of the study, four years.	0.2222222222222222	3.618030309677124	2.7980625
CN33_EN_17NC33FBP_0101_811086_816264.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_811086_816264.wav	5.178	SG	EN	23.0	F	next holiday stay in hall [lor] short holiday [wah]	SGCN33	 next holiday stay in horm perform Shall I eat it?	0.8571428571428571	2.9584438800811768	5.1780625
CN33_EN_17NC33FBP_0101_2992351_2996532.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2992351_2996532.wav	4.181	SG	EN	23.0	F	okay well said (ppl) that one understand understand	SGCN33	 Okay, we'll see. That one, understand, understand.	0.875	3.9980626106262207	4.181
CN33_EN_17NC33FBP_0101_281968_284545.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_281968_284545.wav	2.577	SG	EN	23.0	F	because i never study for the paper [lah]	SGCN33	 Because I never study for the paper lah.	0.14285714285714285	3.839158535003662	2.5770625
CN33_EN_17NC33FBP_0101_627606_629605.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_627606_629605.wav	1.999	SG	EN	23.0	F	oh my god how can you like math	SGCN33	 Oh my god. How can you let me...	0.375	3.305677652359009	1.9990625
CN33_EN_17NC33FBP_0101_2470860_2476418.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2470860_2476418.wav	5.558	SG	EN	23.0	F	it's a very old song seventies or eighties	SGCN33	 You don't understand?	1.0	3.4055607318878174	5.558
CN33_EN_17NC33FBP_0101_1360789_1363355.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_1360789_1363355.wav	2.566	SG	EN	23.0	F	oops we are not supposed to mention names	SGCN33	 Oops, you're not supposed to mention names.	0.375	3.130521059036255	2.566
CN33_EN_17NC33FBP_0101_3586344_3589642.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3586344_3589642.wav	3.298	SG	EN	23.0	F	he's almost thirty yeah not youth is mid	SGCN33	 He's almost 30. Yeah, not you, it's me.	0.5555555555555556	3.3161861896514893	3.2980625
CN33_EN_17NC33FBP_0101_3031060_3033622.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3031060_3033622.wav	2.562	SG	EN	23.0	F	i think [lah] i forget already [leh] actually	SGCN33	 I think I forgot already actually.	0.3333333333333333	2.2713844776153564	2.562
CN33_EN_17NC33FBP_0101_1630160_1633380.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_1630160_1633380.wav	3.22	SG	EN	23.0	F	i think mine is high tolerance for sweet	SGCN33	 I think mine is high tolerance for sweet.	0.125	3.5430333614349365	3.22
CN33_EN_17NC33FBP_0101_2141249_2143607.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2141249_2143607.wav	2.358	SG	EN	23.0	F	which shortly i enrolled into n. t. u.	SGCN33	 which shortly I enrolled into NTU.	0.375	3.389380931854248	2.3580625
CN33_EN_17NC33FBP_0101_1730926_1734879.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_1730926_1734879.wav	3.953	SG	EN	23.0	F	old among the oldest in hall six (ppl)	SGCN33	 Old- Among the oldest in Horusix.	0.5	3.3628346920013428	3.953
CN33_EN_17NC33FBP_0101_2109001_2111419.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2109001_2111419.wav	2.418	SG	EN	23.0	F	[uh] before that i don't exercise at all	SGCN33	 Uh, before that, I don't exercise at all.	0.375	2.4145307540893555	2.418
CN33_EN_17NC33FBP_0101_3060535_3062835.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3060535_3062835.wav	2.3	SG	EN	23.0	F	so eating is very good already what	SGCN33	 So it means very good one.	0.5714285714285714	3.087571382522583	2.3
CN33_EN_17NC33FBP_0101_3564026_3566632.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3564026_3566632.wav	2.606	SG	EN	23.0	F	yeah (ppl) a lot more happier [lor]	SGCN33	 yeah	0.8333333333333334	2.9610681533813477	2.606
CN33_EN_17NC33FBP_0101_2092585_2095824.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2092585_2095824.wav	3.239	SG	EN	23.0	F	i wasn't i totally hate to sweat	SGCN33	 I wasn't. I totally hate to say.	0.25	2.0084643363952637	3.2390625
CN33_EN_17NC33FBP_0101_2483836_2487391.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2483836_2487391.wav	3.555	SG	EN	23.0	F	lipstick on your collar [lah] carpenters [lah]	SGCN33	 I don't want lipstick on your collar lah Carpenters lah	1.2	2.1148786544799805	3.5550625
CN33_EN_17NC33FBP_0101_1003983_1005464.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_1003983_1005464.wav	1.481	SG	EN	23.0	F	at five a. m. with my boyfriend	SGCN33	 at Fai and we found a boyfriend.	0.8571428571428571	1.6266555786132812	1.481
CN33_EN_17NC33FBP_0101_540043_541679.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_540043_541679.wav	1.636	SG	EN	23.0	F	then why did you choose your course	SGCN33	 Then why do you choose your course?	0.2857142857142857	4.9293532371521	1.636
CN33_EN_17NC33FBP_0101_3003283_3005575.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3003283_3005575.wav	2.292	SG	EN	23.0	F	[mm] true [lah] meetings also very late	SGCN33	 Sure, meetings are so busy.	0.8	3.054215908050537	2.292
CN33_EN_17NC33FBP_0101_2964582_2966712.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_2964582_2966712.wav	2.13	SG	EN	23.0	F	like potluck very common for christmas [hor]	SGCN33	 They pull up very common for Christmas, huh?	0.8333333333333334	3.7131011486053467	2.13
CN33_EN_17NC33FBP_0101_1598107_1601038.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_1598107_1601038.wav	2.931	SG	EN	23.0	F	[oh] then that's why milk okay [lah]	SGCN33	 Oh, that's why I'm here with you now.	1.1666666666666667	2.9440810680389404	2.931
CN33_EN_17NC33FBP_0101_588328_589943.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_588328_589943.wav	1.615	SG	EN	23.0	F	but it's not so relax right	SGCN33	 But it's not so real, it's alright.	0.5714285714285714	3.2276484966278076	1.6150625
CN33_EN_17NC33FBP_0101_3526956_3528462.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3526956_3528462.wav	1.506	SG	EN	23.0	F	then i wasted his five years	SGCN33	 there we see his phobias.	0.8333333333333334	3.9944865703582764	1.5060625
CN33_EN_17NC33FBP_0101_3653128_3654774.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3653128_3654774.wav	1.646	SG	EN	23.0	F	you don't know what happen [lah]	SGCN33	 You don't know what happened ah?	0.3333333333333333	3.459947347640991	1.646
CN33_EN_17NC33FBP_0101_3525216_3526411.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3525216_3526411.wav	1.195	SG	EN	23.0	F	he's nine years older than me	SGCN33	 He's nine years older than me.	0.14285714285714285	2.6618101596832275	1.1950625
CN33_EN_17NC33FBP_0101_3362480_3363935.wav	data/selected/seame/SG/SGCN33/CN33_EN_17NC33FBP_0101_3362480_3363935.wav	1.455	SG	EN	23.0	F	yeah [lor] i'm like brothers [lah]	SGCN33	 You're right, they brought this up.	1.4	4.540843486785889	1.455
